date,HLCH4,HFCH4,HSFC,HSFS,HSWD,PSCH4,YJCH4,OT
2021/11/14 19:00,0.406,0.436,2.047,0.995,16.697,0.556,0.55,0.588
2021/11/14 20:00,0.363,0.421,1.873,0.995,16.727,0.54,0.635,0.6
2021/11/14 21:00,0.264,0.35,2,0.995,16.846,0.475,0.701,0.558
2021/11/14 22:00,0.375,0.524,1.787,0.997,16.965,0.636,0.638,0.618
2021/11/14 23:00,0.383,0.488,2.139,0.995,16.905,0.606,0.432,0.621
2021/11/15 0:00,0.401,0.446,1.823,0.997,16.939,0.562,0.569,0.525
2021/11/15 1:00,0.448,0.382,2.026,0.997,17.076,0.504,0.548,0.496
2021/11/15 2:00,0.584,0.521,2.081,0.997,17.126,0.639,0.589,0.583
2021/11/15 3:00,0.54,0.542,1.533,0.996,17.102,0.66,0.465,0.537
2021/11/15 4:00,0.57,0.568,1.805,0.995,17.099,0.689,0.475,0.604
2021/11/15 5:00,0.547,0.563,1.865,0.996,17.105,0.678,0.54,0.637
2021/11/15 6:00,0.56,0.538,1.716,0.996,17.183,0.656,0.633,0.593
2021/11/15 7:00,0.594,0.567,1.75,0.997,17.299,0.681,0.615,0.572
2021/11/15 8:00,0.526,0.51,1.707,0.996,17.256,0.628,0.593,0.545
2021/11/15 9:00,0.555,0.444,1.731,0.996,17.315,0.558,0.595,0.522
2021/11/15 10:00,0.536,0.309,1.751,0.998,17.456,0.421,0.625,0.491
2021/11/15 11:00,0.611,0.256,1.832,0.997,17.33,0.335,0.67,0.422
2021/11/15 12:00,0.58,0.24,2.024,0.996,17.308,0.319,0.629,0.414
2021/11/15 13:00,0.614,0.223,2.123,1.076,17.329,0.302,0.61,0.382
2021/11/15 14:00,0.393,0.229,1.78,1.447,17.069,0.312,0.586,0.288
2021/11/15 15:00,0.601,0.505,2.037,1.408,17.097,0.581,0.643,0.524
2021/11/15 16:00,0.554,0.545,2.145,1.403,17.097,0.611,0.633,0.55
2021/11/15 17:00,0.622,0.471,2.186,1.398,17.153,0.537,0.65,0.456
2021/11/15 18:00,0.605,0.416,1.994,1.419,17.168,0.497,0.651,0.443
2021/11/15 19:00,0.609,0.493,1.905,1.42,17.307,0.564,0.694,0.593
2021/11/15 20:00,0.526,0.542,1.688,1.427,17.372,0.602,0.599,0.598
2021/11/15 21:00,0.425,0.417,2.048,1.427,17.372,0.49,0.612,0.475
2021/11/15 22:00,0.496,0.509,1.849,1.43,17.465,0.583,0.718,0.551
2021/11/15 23:00,0.446,0.506,1.939,1.426,17.471,0.565,0.632,0.528
2021/11/16 0:00,0.324,0.368,1.74,1.437,17.5,0.442,0.608,0.513
2021/11/16 1:00,0.469,0.464,1.869,1.424,17.595,0.541,0.612,0.6
2021/11/16 2:00,0.489,0.585,1.975,1.426,17.517,0.651,0.557,0.623
2021/11/16 3:00,0.62,0.593,1.918,1.401,17.487,0.658,0.576,0.584
2021/11/16 4:00,0.544,0.591,2.009,1.396,17.503,0.656,0.572,0.527
2021/11/16 5:00,0.51,0.577,1.678,1.405,17.501,0.642,0.587,0.574
2021/11/16 6:00,0.59,0.512,2.169,1.401,17.582,0.58,0.613,0.64
2021/11/16 7:00,0.562,0.588,1.839,1.401,17.698,0.656,0.645,0.659
2021/11/16 8:00,0.447,0.516,1.965,1.403,17.683,0.583,0.539,0.534
2021/11/16 9:00,0.596,0.48,2.012,1.388,17.741,0.539,0.532,0.458
2021/11/16 10:00,0.595,0.314,2.076,1.38,17.835,0.387,0.614,0.309
2021/11/16 11:00,0.568,0.285,1.751,1.386,17.723,0.361,0.624,0.29
2021/11/16 12:00,0.589,0.254,1.933,1.384,17.526,0.332,0.59,0.281
2021/11/16 13:00,0.567,0.242,1.761,1.413,17.327,0.319,0.567,0.294
2021/11/16 14:00,0.424,0.3,1.974,1.455,17.155,0.382,0.479,0.394
2021/11/16 15:00,0.562,0.396,1.884,1.404,17.267,0.468,0.632,0.484
2021/11/16 16:00,0.662,0.539,1.971,1.42,17.305,0.613,0.66,0.586
2021/11/16 17:00,0.498,0.517,1.935,1.412,17.3,0.585,0.587,0.53
2021/11/16 18:00,0.485,0.354,2.049,1.419,17.312,0.418,0.6,0.352
2021/11/16 19:00,0.489,0.35,2.088,1.429,17.34,0.438,0.511,0.404
2021/11/16 20:00,0.506,0.569,1.831,1.415,17.367,0.624,0.616,0.588
2021/11/16 21:00,0.482,0.461,1.565,1.41,17.441,0.526,0.591,0.576
2021/11/16 22:00,0.624,0.421,1.881,1.414,17.573,0.491,0.602,0.577
2021/11/16 23:00,0.694,0.564,1.847,1.426,17.59,0.632,0.598,0.575
2021/11/17 0:00,0.422,0.489,1.722,1.413,17.498,0.556,0.525,0.554
2021/11/17 1:00,0.549,0.571,1.803,1.412,17.411,0.637,0.605,0.576
2021/11/17 2:00,0.644,0.559,1.732,1.409,17.485,0.62,0.609,0.536
2021/11/17 3:00,0.431,0.491,2.008,1.407,17.48,0.554,0.496,0.483
2021/11/17 4:00,0.213,0.319,1.799,1.408,17.5,0.39,0.514,0.326
2021/11/17 5:00,0.328,0.41,1.658,1.382,17.58,0.488,0.55,0.406
2021/11/17 6:00,0.48,0.553,1.727,1.397,17.583,0.623,0.646,0.53
2021/11/17 7:00,0.442,0.52,1.962,1.39,17.517,0.589,0.487,0.569
2021/11/17 8:00,0.589,0.495,1.849,1.377,17.572,0.561,0.494,0.543
2021/11/17 9:00,0.567,0.505,2.012,1.397,17.651,0.561,0.515,0.516
2021/11/17 10:00,0.511,0.294,1.836,1.397,17.795,0.368,0.651,0.333
2021/11/17 11:00,0.525,0.251,1.79,1.389,17.744,0.33,0.461,0.305
2021/11/17 12:00,0.453,0.238,1.699,1.393,17.625,0.32,0.27,0.301
2021/11/17 13:00,0.352,0.261,1.562,1.38,17.54,0.341,0.204,0.317
2021/11/17 14:00,0.354,0.354,2.031,1.419,17.496,0.44,0.484,0.424
2021/11/17 15:00,0.399,0.416,2.022,1.429,17.488,0.488,0.392,0.429
2021/11/17 16:00,0.517,0.501,2.083,1.402,17.57,0.569,0.639,0.495
2021/11/17 17:00,0.511,0.513,1.58,1.419,17.592,0.574,0.542,0.489
2021/11/17 18:00,0.325,0.332,1.77,1.421,17.6,0.411,0.242,0.351
2021/11/17 19:00,0.398,0.382,1.836,1.416,17.631,0.456,0.522,0.415
2021/11/17 20:00,0.323,0.317,1.822,1.415,17.762,0.394,0.509,0.361
2021/11/17 21:00,0.456,0.55,1.857,1.408,17.807,0.627,0.583,0.584
2021/11/17 22:00,0.395,0.494,2.119,1.419,17.706,0.556,0.367,0.499
2021/11/17 23:00,0.485,0.445,1.917,1.398,17.688,0.513,0.432,0.465
2021/11/18 0:00,0.37,0.269,1.943,1.409,17.654,0.346,0.457,0.301
2021/11/18 1:00,0.357,0.274,1.995,1.415,17.549,0.358,0.515,0.367
2021/11/18 2:00,0.473,0.382,1.839,1.41,17.594,0.461,0.611,0.438
2021/11/18 3:00,0.542,0.533,1.804,1.418,17.598,0.604,0.677,0.583
2021/11/18 4:00,0.456,0.453,1.92,1.409,17.595,0.526,0.597,0.494
2021/11/18 5:00,0.545,0.399,1.523,1.414,17.601,0.471,0.544,0.444
2021/11/18 6:00,0.568,0.496,1.573,1.386,17.691,0.571,0.57,0.517
2021/11/18 7:00,0.614,0.546,1.929,1.382,17.693,0.617,0.594,0.543
2021/11/18 8:00,0.533,0.483,1.954,1.379,17.615,0.55,0.538,0.512
2021/11/18 9:00,0.536,0.32,1.858,1.392,17.807,0.388,0.64,0.379
2021/11/18 10:00,0.541,0.245,1.883,1.385,17.986,0.321,0.662,0.3
2021/11/18 11:00,0.545,0.213,1.631,1.387,17.855,0.296,0.644,0.264
2021/11/18 12:00,0.509,0.198,2.064,1.382,17.687,0.284,0.617,0.247
2021/11/18 13:00,0.506,0.188,1.62,1.419,17.529,0.272,0.584,0.222
2021/11/18 14:00,0.484,0.243,2.165,1.417,17.443,0.331,0.471,0.293
2021/11/18 15:00,0.533,0.472,1.576,1.409,17.494,0.552,0.545,0.502
2021/11/18 16:00,0.422,0.546,1.728,1.399,17.458,0.616,0.447,0.537
2021/11/18 17:00,0.498,0.482,1.855,1.405,17.516,0.551,0.518,0.511
2021/11/18 18:00,0.528,0.317,1.842,1.419,17.549,0.396,0.611,0.352
2021/11/18 19:00,0.515,0.336,1.885,1.41,17.641,0.414,0.604,0.342
2021/11/18 20:00,0.556,0.4,1.767,1.408,17.727,0.486,0.628,0.431
2021/11/18 21:00,0.461,0.498,1.911,1.399,17.728,0.562,0.545,0.493
2021/11/18 22:00,0.513,0.436,1.959,1.426,17.743,0.509,0.551,0.452
2021/11/18 23:00,0.547,0.331,1.933,1.427,17.813,0.409,0.604,0.345
2021/11/19 0:00,0.504,0.494,2.064,1.408,17.779,0.58,0.468,0.533
2021/11/19 1:00,0.5,0.492,1.9,1.408,17.661,0.564,0.612,0.527
2021/11/19 2:00,0.614,0.437,1.685,1.401,17.699,0.509,0.673,0.459
2021/11/19 3:00,0.622,0.457,1.974,1.396,17.816,0.531,0.69,0.473
2021/11/19 4:00,0.627,0.523,1.861,1.399,17.797,0.603,0.658,0.541
2021/11/19 5:00,0.453,0.451,1.93,1.385,17.7,0.524,0.575,0.475
2021/11/19 6:00,0.592,0.37,1.845,1.398,17.714,0.44,0.569,0.394
2021/11/19 7:00,0.575,0.317,1.913,1.397,17.755,0.395,0.665,0.352
2021/11/19 8:00,0.704,0.527,1.9,1.392,17.821,0.609,0.699,0.545
2021/11/19 9:00,0.67,0.376,2.091,1.388,17.978,0.441,0.568,0.44
2021/11/19 10:00,0.633,0.256,2.18,1.409,18.1,0.335,0.643,0.286
2021/11/19 11:00,0.598,0.231,1.831,1.431,18.218,0.311,0.638,0.257
2021/11/19 12:00,0.547,0.23,2.05,1.407,17.962,0.317,0.659,0.234
2021/11/19 13:00,0.54,0.192,1.801,1.402,17.793,0.286,0.581,0.211
2021/11/19 14:00,0.535,0.194,2.153,1.422,17.706,0.279,0.415,0.24
2021/11/19 15:00,0.352,0.288,1.803,1.416,17.691,0.353,0.369,0.299
2021/11/19 16:00,0.396,0.332,1.843,1.431,17.704,0.413,0.489,0.345
2021/11/19 17:00,0.529,0.352,1.904,1.425,17.787,0.423,0.667,0.402
2021/11/19 18:00,0.539,0.259,1.879,1.444,17.792,0.351,0.654,0.29
2021/11/19 19:00,0.517,0.315,1.794,1.438,17.802,0.376,0.628,0.368
2021/11/19 20:00,0.474,0.475,1.981,1.426,17.805,0.543,0.475,0.486
2021/11/19 21:00,0.459,0.336,1.759,1.446,17.83,0.429,0.62,0.359
2021/11/19 22:00,0.56,0.441,2.155,1.429,17.874,0.485,0.712,0.487
2021/11/19 23:00,0.492,0.466,1.823,1.414,17.828,0.557,0.571,0.481
2021/11/20 0:00,0.628,0.351,1.908,1.427,17.825,0.435,0.473,0.415
2021/11/20 1:00,0.611,0.523,1.929,1.413,17.801,0.594,0.508,0.524
2021/11/20 2:00,0.513,0.425,1.697,1.392,17.85,0.491,0.425,0.439
2021/11/20 3:00,0.479,0.26,2.029,1.389,17.893,0.348,0.444,0.329
2021/11/20 4:00,0.592,0.465,1.849,1.372,17.9,0.534,0.542,0.484
2021/11/20 5:00,0.589,0.535,1.739,1.376,17.82,0.617,0.596,0.582
2021/11/20 6:00,0.537,0.468,1.978,1.369,17.81,0.536,0.394,0.489
2021/11/20 7:00,0.559,0.332,1.688,1.367,17.904,0.401,0.256,0.383
2021/11/20 8:00,0.561,0.426,2.11,1.372,17.997,0.501,0.521,0.468
2021/11/20 9:00,0.608,0.464,1.998,1.371,17.977,0.531,0.554,0.484
2021/11/20 10:00,0.563,0.259,2.04,1.425,17.959,0.334,0.181,0.282
2021/11/20 11:00,0.437,0.219,1.822,1.449,17.822,0.301,0.126,0.279
2021/11/20 12:00,0.209,0.225,1.869,1.431,17.692,0.311,0.189,0.418
2021/11/20 13:00,0.194,0.193,1.654,1.441,17.597,0.283,0.156,0.367
2021/11/20 14:00,0.178,0.146,2.315,1.441,17.511,0.237,0.114,0.304
2021/11/20 15:00,0.225,0.214,1.843,1.44,17.536,0.293,0.292,0.293
2021/11/20 16:00,0.311,0.299,1.889,1.425,17.64,0.372,0.447,0.344
2021/11/20 17:00,0.271,0.221,1.968,1.414,17.712,0.306,0.538,0.266
2021/11/20 18:00,0.345,0.315,1.826,1.417,17.788,0.384,0.524,0.391
2021/11/20 19:00,0.278,0.4,1.702,1.401,17.778,0.474,0.444,0.477
2021/11/20 20:00,0.306,0.33,1.899,1.411,17.722,0.408,0.497,0.416
2021/11/20 21:00,0.351,0.334,1.775,1.401,17.796,0.416,0.55,0.345
2021/11/20 22:00,0.439,0.449,1.838,1.408,17.947,0.503,0.563,0.492
2021/11/20 23:00,0.259,0.315,1.972,1.419,17.927,0.383,0.334,0.367
2021/11/21 0:00,0.297,0.327,1.894,1.413,17.978,0.408,0.238,0.388
2021/11/21 1:00,0.254,0.273,1.755,1.403,17.996,0.349,0.398,0.326
2021/11/21 2:00,0.219,0.244,1.692,1.404,18.002,0.325,0.354,0.268
2021/11/21 3:00,0.289,0.385,1.869,1.401,18.052,0.465,0.434,0.411
2021/11/21 4:00,0.307,0.42,1.765,1.411,17.972,0.491,0.36,0.496
2021/11/21 5:00,0.287,0.312,1.694,1.408,17.963,0.385,0.411,0.402
2021/11/21 6:00,0.263,0.284,1.973,1.396,17.934,0.359,0.403,0.415
2021/11/21 7:00,0.374,0.446,1.669,1.398,17.999,0.529,0.516,0.496
2021/11/21 8:00,0.297,0.451,1.813,1.407,17.923,0.516,0.452,0.522
2021/11/21 9:00,0.195,0.275,2.078,1.407,17.964,0.337,0.459,0.319
2021/11/21 10:00,0.143,0.151,1.717,1.417,18.038,0.23,0.415,0.189
2021/11/21 11:00,0.125,0.128,2.006,1.443,17.874,0.209,0.408,0.171
2021/11/21 12:00,0.15,0.125,1.911,1.43,17.612,0.211,0.399,0.172
2021/11/21 13:00,0.117,0.134,1.931,1.427,17.356,0.217,0.064,0.168
2021/11/21 14:00,0.149,0.174,1.878,1.459,17.126,0.252,0.106,0.221
2021/11/21 15:00,0.298,0.461,1.672,1.439,17.1,0.515,0.281,0.501
2021/11/21 16:00,0.199,0.352,1.837,1.424,17.177,0.428,0.294,0.395
2021/11/21 17:00,0.201,0.282,1.928,1.413,17.3,0.353,0.402,0.295
2021/11/21 18:00,0.26,0.475,2.083,1.422,17.301,0.534,0.396,0.479
2021/11/21 19:00,0.156,0.288,1.913,1.418,17.3,0.371,0.322,0.379
2021/11/21 20:00,0.232,0.299,1.928,1.41,17.299,0.369,0.448,0.444
2021/11/21 21:00,0.268,0.369,1.95,1.416,17.301,0.446,0.215,0.441
2021/11/21 22:00,0.275,0.379,1.956,1.42,17.282,0.447,0.411,0.453
2021/11/21 23:00,0.294,0.311,1.81,1.412,17.244,0.386,0.272,0.44
2021/11/22 0:00,0.188,0.299,2.166,1.433,17.293,0.365,0.297,0.423
2021/11/22 1:00,0.239,0.334,1.832,1.416,17.348,0.419,0.453,0.455
2021/11/22 2:00,0.318,0.52,1.632,1.413,17.333,0.58,0.519,0.55
2021/11/22 3:00,0.276,0.463,1.898,1.407,17.297,0.527,0.387,0.583
2021/11/22 4:00,0.202,0.388,1.962,1.417,17.364,0.455,0.33,0.425
2021/11/22 5:00,0.183,0.311,1.87,1.403,17.393,0.382,0.318,0.345
2021/11/22 6:00,0.307,0.545,1.793,1.408,17.35,0.614,0.456,0.57
2021/11/22 7:00,0.24,0.386,1.879,1.417,17.299,0.448,0.473,0.43
2021/11/22 8:00,0.198,0.332,1.925,1.393,17.331,0.401,0.438,0.388
2021/11/22 9:00,0.248,0.415,1.599,1.382,17.398,0.484,0.499,0.461
2021/11/22 10:00,0.165,0.241,1.895,1.446,17.703,0.308,0.426,0.281
2021/11/22 11:00,0.125,0.175,2.143,1.427,17.509,0.251,0.377,0.233
2021/11/22 12:00,0.114,0.144,1.821,1.446,17.286,0.223,0.366,0.209
2021/11/22 13:00,0.12,0.138,2.071,1.437,17.054,0.219,0.282,0.201
2021/11/22 14:00,0.115,0.121,1.764,1.442,16.923,0.202,0.054,0.207
2021/11/22 15:00,0.189,0.276,1.918,1.421,16.886,0.356,0.294,0.371
2021/11/22 16:00,0.307,0.399,1.738,1.403,16.851,0.462,0.233,0.43
2021/11/22 17:00,0.198,0.322,1.717,1.406,16.962,0.397,0.447,0.365
2021/11/22 18:00,0.283,0.54,1.855,1.395,16.998,0.602,0.48,0.554
2021/11/22 19:00,0.254,0.433,1.932,1.416,16.905,0.505,0.392,0.468
2021/11/22 20:00,0.186,0.346,1.933,1.411,17.008,0.406,0.39,0.405
2021/11/22 21:00,0.219,0.348,1.834,1.404,17.069,0.429,0.411,0.428
2021/11/22 22:00,0.265,0.47,1.935,1.405,17.091,0.539,0.459,0.521
2021/11/22 23:00,0.258,0.43,1.837,1.391,17.068,0.491,0.385,0.48
2021/11/23 0:00,0.194,0.347,2.156,1.408,17.16,0.409,0.334,0.394
2021/11/23 1:00,0.183,0.301,1.821,1.411,17.228,0.386,0.379,0.422
2021/11/23 2:00,0.296,0.479,2.047,1.421,17.296,0.555,0.562,0.555
2021/11/23 3:00,0.398,0.545,2.251,1.421,17.182,0.606,0.519,0.629
2021/11/23 4:00,0.272,0.399,1.916,1.396,17.158,0.453,0.492,0.473
2021/11/23 5:00,0.255,0.348,1.953,1.393,17.281,0.43,0.572,0.497
2021/11/23 6:00,0.34,0.488,1.829,1.423,17.354,0.553,0.502,0.592
2021/11/23 7:00,0.381,0.489,2.089,1.411,17.3,0.551,0.419,0.582
2021/11/23 8:00,0.327,0.341,1.928,1.415,17.382,0.427,0.398,0.438
2021/11/23 9:00,0.352,0.379,1.896,1.424,17.492,0.444,0.63,0.465
2021/11/23 10:00,0.293,0.204,1.839,1.422,17.551,0.336,0.537,0.277
2021/11/23 11:00,0.224,0.15,2.07,1.435,17.454,0.24,0.535,0.225
2021/11/23 12:00,0.134,0.185,1.725,1.432,17.23,0.267,0.264,0.389
2021/11/23 13:00,0.076,0.187,1.652,1.426,16.99,0.275,0.106,0.343
2021/11/23 14:00,0.109,0.126,1.782,1.415,16.83,0.222,0.244,0.266
2021/11/23 15:00,0.156,0.083,1.865,1.421,16.75,0.171,0.436,0.267
2021/11/23 16:00,0.145,0.059,2.118,1.442,16.702,0.148,0.438,0.191
2021/11/23 17:00,0.23,0.228,1.933,1.424,16.636,0.283,0.48,0.366
2021/11/23 18:00,0.236,0.264,2.205,1.4,16.73,0.336,0.549,0.363
2021/11/23 19:00,0.301,0.252,1.979,1.392,16.811,0.335,0.528,0.354
2021/11/23 20:00,0.345,0.473,2.048,1.392,16.898,0.534,0.414,0.548
2021/11/23 21:00,0.329,0.378,1.746,1.377,16.943,0.44,0.367,0.554
2021/11/23 22:00,0.218,0.29,1.847,1.375,17.033,0.366,0.456,0.424
2021/11/23 23:00,0.262,0.431,1.767,1.375,17.141,0.498,0.446,0.619
2021/11/24 0:00,0.213,0.31,2.143,1.384,17.196,0.384,0.456,0.445
2021/11/24 1:00,0.301,0.478,1.975,1.383,17.104,0.553,0.502,0.578
2021/11/24 2:00,0.224,0.364,2.034,1.379,17.199,0.438,0.473,0.411
2021/11/24 3:00,0.254,0.416,1.845,1.359,17.298,0.5,0.495,0.481
2021/11/24 4:00,0.304,0.481,1.821,1.36,17.282,0.549,0.429,0.529
2021/11/24 5:00,0.264,0.502,1.835,1.365,17.224,0.559,0.517,0.546
2021/11/24 6:00,0.198,0.362,1.887,1.358,17.302,0.441,0.539,0.434
2021/11/24 7:00,0.218,0.373,1.759,1.36,17.392,0.455,0.49,0.444
2021/11/24 8:00,0.316,0.588,1.72,1.36,17.419,0.648,0.533,0.645
2021/11/24 9:00,0.24,0.444,1.894,1.347,17.448,0.511,0.412,0.564
2021/11/24 10:00,0.144,0.256,1.897,1.355,17.586,0.327,0.38,0.367
2021/11/24 11:00,0.119,0.188,1.672,1.345,17.57,0.267,0.298,0.305
2021/11/24 12:00,0.152,0.184,1.948,1.346,17.417,0.284,0.163,0.288
2021/11/24 13:00,0.107,0.169,1.827,1.402,17.182,0.309,0.157,0.326
2021/11/24 14:00,0.094,0.154,1.882,1.406,16.993,0.324,0.249,0.301
2021/11/24 15:00,0.113,0.219,1.9,1.407,17.065,0.332,0.37,0.314
2021/11/24 16:00,0.084,0.165,2.07,1.411,17.068,0.34,0.367,0.3
2021/11/24 17:00,0.129,0.219,2.063,1.417,16.971,0.34,0.36,0.345
2021/11/24 18:00,0.246,0.418,2.096,1.415,17,0.345,0.39,0.53
2021/11/24 19:00,0.164,0.329,2.036,1.429,17.066,0.35,0.37,0.403
2021/11/24 20:00,0.24,0.364,1.795,1.413,17.248,0.35,0.433,0.445
2021/11/24 21:00,0.334,0.535,1.883,1.43,17.273,0.488,0.54,0.595
2021/11/24 22:00,0.207,0.364,2.07,1.408,17.258,0.452,0.378,0.481
2021/11/24 23:00,0.286,0.473,1.907,1.417,17.331,0.522,0.471,0.595
2021/11/25 0:00,0.245,0.447,2.036,1.419,17.201,0.533,0.392,0.488
2021/11/25 1:00,0.203,0.304,1.75,1.418,17.1,0.376,0.363,0.391
2021/11/25 2:00,0.163,0.29,2.105,1.41,17.1,0.375,0.327,0.371
2021/11/25 3:00,0.202,0.306,1.9,1.413,17.154,0.391,0.42,0.374
2021/11/25 4:00,0.273,0.474,2.108,1.414,17.194,0.537,0.454,0.488
2021/11/25 5:00,0.243,0.346,1.956,1.406,17.101,0.419,0.42,0.452
2021/11/25 6:00,0.195,0.286,2.235,1.393,17.132,0.356,0.408,0.369
2021/11/25 7:00,0.296,0.413,2.095,1.39,17.178,0.495,0.506,0.477
2021/11/25 8:00,0.262,0.403,2.08,1.387,17.206,0.467,0.378,0.495
2021/11/25 9:00,0.139,0.175,1.889,1.392,17.31,0.25,0.256,0.402
2021/11/25 10:00,0.11,0.128,2.031,1.39,17.248,0.208,0.307,0.276
2021/11/25 11:00,0.091,0.096,1.979,1.398,16.999,0.179,0.319,0.254
2021/11/25 12:00,0.102,0.082,2.077,1.404,16.99,0.167,0.345,0.241
2021/11/25 13:00,0.128,0.08,1.824,1.437,16.769,0.166,0.263,0.23
2021/11/25 14:00,0.09,0.071,1.732,1.436,16.413,0.153,0.259,0.201
2021/11/25 15:00,0.093,0.093,2.045,1.412,16.281,0.167,0.23,0.213
2021/11/25 16:00,0.137,0.194,2.154,1.413,16.434,0.263,0.244,0.266
2021/11/25 17:00,0.257,0.395,2.161,1.394,16.608,0.475,0.385,0.48
2021/11/25 18:00,0.242,0.315,1.963,1.412,16.729,0.388,0.392,0.455
2021/11/25 19:00,0.207,0.329,1.804,1.423,16.844,0.395,0.439,0.411
2021/11/25 20:00,0.173,0.219,1.869,1.427,16.904,0.292,0.459,0.262
2021/11/25 21:00,0.186,0.233,1.933,1.41,16.851,0.312,0.369,0.306
2021/11/25 22:00,0.314,0.421,2.166,1.407,16.798,0.495,0.353,0.489
2021/11/25 23:00,0.285,0.26,1.867,1.396,16.792,0.329,0.333,0.338
2021/11/26 0:00,0.183,0.166,1.916,1.397,16.8,0.245,0.436,0.265
2021/11/26 1:00,0.163,0.223,1.928,1.405,16.8,0.297,0.468,0.304
2021/11/26 2:00,0.153,0.174,2.011,1.409,16.745,0.251,0.541,0.265
2021/11/26 3:00,0.189,0.204,2.12,1.416,16.633,0.281,0.502,0.288
2021/11/26 4:00,0.274,0.351,2.236,1.408,16.615,0.43,0.512,0.426
2021/11/26 5:00,0.198,0.257,1.97,1.413,16.662,0.326,0.297,0.33
2021/11/26 6:00,0.138,0.196,1.786,1.398,16.759,0.27,0.344,0.265
2021/11/26 7:00,0.177,0.245,1.924,1.398,16.789,0.315,0.407,0.303
2021/11/26 8:00,0.267,0.456,2.018,1.4,16.752,0.528,0.419,0.532
2021/11/26 9:00,0.201,0.301,1.785,1.376,16.818,0.363,0.402,0.427
2021/11/26 10:00,0.118,0.133,1.917,1.386,17.054,0.211,0.296,0.284
2021/11/26 11:00,0.106,0.098,1.783,1.364,17.097,0.182,0.112,0.247
2021/11/26 12:00,0.106,0.108,1.992,1.388,16.991,0.191,0.159,0.283
2021/11/26 13:00,0.111,0.083,2.3,1.447,16.766,0.167,0.131,0.237
2021/11/26 14:00,0.102,0.06,1.929,1.453,16.607,0.142,0.161,0.227
2021/11/26 15:00,0.176,0.243,1.895,1.402,16.601,0.309,0.201,0.357
2021/11/26 16:00,0.206,0.315,1.803,1.417,16.699,0.383,0.347,0.373
2021/11/26 17:00,0.155,0.22,2.004,1.439,16.8,0.296,0.396,0.263
2021/11/26 18:00,0.155,0.195,2.053,1.443,16.72,0.268,0.395,0.284
2021/11/26 19:00,0.248,0.376,1.923,1.43,16.714,0.438,0.332,0.49
2021/11/26 20:00,0.181,0.314,1.865,1.436,16.827,0.387,0.277,0.396
2021/11/26 21:00,0.104,0.149,2.01,1.44,16.902,0.228,0.211,0.262
2021/11/26 22:00,0.157,0.21,1.956,1.425,16.96,0.281,0.252,0.352
2021/11/26 23:00,0.216,0.349,1.937,1.42,17,0.419,0.251,0.441
2021/11/27 0:00,0.278,0.441,1.939,1.421,17.001,0.5,0.408,0.548
2021/11/27 1:00,0.182,0.301,1.951,1.418,17.085,0.38,0.304,0.415
2021/11/27 2:00,0.166,0.219,1.729,1.417,17.107,0.292,0.314,0.391
2021/11/27 3:00,0.234,0.331,1.95,1.42,17.1,0.398,0.393,0.527
2021/11/27 4:00,0.23,0.348,1.932,1.417,17.035,0.422,0.397,0.463
2021/11/27 5:00,0.197,0.337,1.901,1.418,17.082,0.411,0.36,0.429
2021/11/27 6:00,0.17,0.214,1.862,1.419,17.203,0.289,0.341,0.345
2021/11/27 7:00,0.237,0.312,1.785,1.409,17.274,0.378,0.393,0.395
2021/11/27 8:00,0.291,0.41,1.689,1.408,17.171,0.477,0.449,0.481
2021/11/27 9:00,0.206,0.284,1.862,1.402,17.229,0.363,0.385,0.362
2021/11/27 10:00,0.116,0.109,1.941,1.418,17.373,0.192,0.269,0.227
2021/11/27 11:00,0.104,0.085,1.999,1.404,17.237,0.174,0.264,0.183
2021/11/27 12:00,0.091,0.06,1.645,1.409,17.038,0.152,0.273,0.151
2021/11/27 13:00,0.09,0.043,1.978,1.43,16.863,0.137,0.245,0.12
2021/11/27 14:00,0.101,0.081,2.052,1.453,16.783,0.151,0.261,0.183
2021/11/27 15:00,0.142,0.169,1.884,1.412,16.859,0.252,0.302,0.289
2021/11/27 16:00,0.23,0.308,2.041,1.425,16.992,0.344,0.406,0.405
2021/11/27 17:00,0.26,0.405,1.959,1.421,17.012,0.466,0.477,0.489
2021/11/27 18:00,0.154,0.199,2.018,1.416,17.101,0.267,0.333,0.301
2021/11/27 19:00,0.271,0.364,1.737,1.416,17.1,0.455,0.484,0.53
2021/11/27 20:00,0.347,0.469,1.831,1.409,17.1,0.523,0.521,0.527
2021/11/27 21:00,0.241,0.331,1.857,1.408,17.217,0.396,0.4,0.404
2021/11/27 22:00,0.288,0.409,1.769,1.4,17.301,0.487,0.436,0.536
2021/11/27 23:00,0.27,0.418,1.76,1.394,17.3,0.476,0.483,0.47
2021/11/28 0:00,0.193,0.262,1.856,1.397,17.308,0.337,0.339,0.345
2021/11/28 1:00,0.187,0.256,1.803,1.398,17.353,0.325,0.33,0.325
2021/11/28 2:00,0.233,0.326,1.725,1.39,17.336,0.406,0.385,0.403
2021/11/28 3:00,0.317,0.481,1.636,1.405,17.308,0.551,0.352,0.557
2021/11/28 4:00,0.282,0.405,1.684,1.387,17.304,0.463,0.414,0.461
2021/11/28 5:00,0.301,0.415,1.621,1.402,17.393,0.494,0.465,0.505
2021/11/28 6:00,0.273,0.438,1.888,1.388,17.405,0.495,0.314,0.493
